ID	count
P07197	0.02904040404040404
Q7L273	0.005681818181818182
Q9NQT4	0.08017676767676768
Q8N7H5	0.09090909090909091
Q08477	0.037247474747474744
O94892	0.0031565656565656565
Q9UJW8	0.001893939393939394
O00295	0.00946969696969697
Q9UQ10	0.013888888888888888
Q13011	0.03409090909090909
P14866	0.10732323232323232
Q96RP8	0.05113636363636364
Q01201	0.0763888888888889
Q9HAP6	0.037247474747474744
O75864	0.0006313131313131314
P06732	0.045454545454545456
Q96HA9	0.010732323232323232
Q9P2U7	0.0726010101010101
O75792	0.07323232323232323
Q15428	0.13005050505050506
P03971	0.047979797979797977
Q9UK85	0.008838383838383838
Q9HD89	0.06186868686868687
Q9H0K4	0.010732323232323232
Q9HA65	0.012626262626262626
Q08117	0.013888888888888888
O43765	0.03851010101010101
Q13487	0.028409090909090908
Q96SL8	0.010732323232323232
Q9H6X5	0.001893939393939394
P78329	0.047979797979797977
Q9H6B9	0.0025252525252525255
P48664	0.010101010101010102
Q9UHV8	0.00946969696969697
P22087	0.24936868686868688
Q05315	0.013257575757575758
Q14213	0.00946969696969697
Q99426	0.020202020202020204
Q9BTV5	0.0031565656565656565
P36954	0.19886363636363635
P51693	0.025252525252525252
Q9Y3X0	0.010101010101010102
P01137	0.336489898989899
O75871	0.006313131313131313
O60664	0.029671717171717172
P11912	0.1111111111111111
P55344	0.05303030303030303
Q16617	0.04861111111111111
Q9UMF0	0.007575757575757576
P06731	0.0707070707070707
O43186	0.05997474747474747
Q06520	0.049873737373737376
Q16543	0.10479797979797979
Q9UI14	0.020833333333333332
Q9BYD5	0.011994949494949494
Q8WWF5	0.006313131313131313
Q92839	0.00946969696969697
O95716	0.010732323232323232
Q10586	0.016414141414141416
P19235	0.08838383838383838
Q5U651	0.011363636363636364
O00115	0.022095959595959596
Q96BZ8	0.017045454545454544
Q02543	0.2815656565656566
Q92911	0.018308080808080808
Q8TBH0	0.0006313131313131314
O00459	0.17045454545454544
P20336	0.07133838383838384
P49747	0.05176767676767677
Q9BVK8	0.046085858585858584
O14556	0.06502525252525253
Q15853	0.022727272727272728
P50548	0.005681818181818182
P49840	0.054292929292929296
O60292	0.003787878787878788
Q8NFZ8	0.005681818181818182
P27169	0.05997474747474747
Q9HB55	0.007575757575757576
P14210	0.15845959595959597
P07942	0.050505050505050504
Q9Y2X8	0.025252525252525252
Q9UBV4	0.03535353535353535
P48052	0.013888888888888888
Q9UI42	0.011994949494949494
A4D1E9	0.05744949494949495
P48307	0.00946969696969697
O15155	0.08207070707070707
P43490	0.09532828282828283
Q3B726	0.11616161616161616
P26012	0.06628787878787878
O60381	0.005050505050505051
Q02446	0.008207070707070708
Q9NZW5	0.017045454545454544
Q9HCQ7	0.043560606060606064
P51636	0.03851010101010101
O43364	0.029671717171717172
Q8NES3	0.017676767676767676
P20719	0.02462121212121212
P31267	0.01452020202020202
O95859	0.00946969696969697
P52757	0.006944444444444444
Q8NFV4	0.017045454545454544
Q9NWM8	0.011994949494949494
Q16623	0.11426767676767677
Q9Y239	0.06755050505050506
Q13442	0.0012626262626262627
P20815	0.0726010101010101
Q9Y5X2	0.015151515151515152
O00401	0.12058080808080808
Q2M3T9	0.005050505050505051
Q13155	0.03535353535353535
Q15113	0.022727272727272728
Q9NW13	0.1167929292929293
P05121	0.12878787878787878
Q86VF5	0.021464646464646464
O60568	0.05555555555555555
P35244	0.14393939393939395
Q9Y3D6	0.07449494949494949
Q86VQ1	0.001893939393939394
Q9BUA6	0.03282828282828283
Q9BYV8	0.02462121212121212
O60290	0.004419191919191919
Q5EB52	0.018308080808080808
Q9NRH1	0.005681818181818182
Q9UG22	0.004419191919191919
P25787	0.1167929292929293
Q9BYC8	0.17234848484848486
Q8IUX7	0.007575757575757576
Q01449	0.05176767676767677
P35557	0.08207070707070707
O15498	0.1029040404040404
Q9UDT6	0.019570707070707072
P0C7X2	0.0012626262626262627
Q9NZZ3	0.032196969696969696
O75072	0.03345959595959596
P60468	0.12563131313131312
P01031	0.054924242424242424
P32971	0.020202020202020204
P04808	0.008838383838383838
Q9HBL7	0.013257575757575758
O60869	0.08964646464646464
Q7Z333	0.05808080808080808
Q8WV28	0.04924242424242424
O43174	0.059343434343434344
O95260	0.00946969696969697
Q9H251	0.04861111111111111
P62736	0.08396464646464646
Q9H668	0.05808080808080808
Q9UKB3	0.011363636363636364
P30405	0.07133838383838384
O60347	0.005050505050505051
P05164	0.12626262626262627
Q9UJ37	0.005681818181818182
Q9H6R0	0.061237373737373736
Q9Y5J1	0.1553030303030303
Q93086	0.015151515151515152
P11678	0.013888888888888888
P05813	0.015782828282828284
Q7Z417	0.041666666666666664
P84098	0.2815656565656566
P09919	0.20643939393939395
P63272	0.10984848484848485
P56703	0.058712121212121215
Q9UHJ6	0.015782828282828284
O14907	0.012626262626262626
P51575	0.017045454545454544
O76014	0.004419191919191919
Q96ET8	0.001893939393939394
P23443	0.12626262626262627
Q9Y2B2	0.027146464646464648
P51570	0.028409090909090908
P07737	0.11742424242424243
Q02978	0.026515151515151516
Q9Y272	0.03156565656565657
Q07021	0.059343434343434344
O75976	0.032196969696969696
O95249	0.09785353535353536
Q96A33	0.06186868686868687
Q9Y3C7	0.09974747474747475
P55039	0.06313131313131314
O43572	0.029671717171717172
P17844	0.17487373737373738
Q16515	0.01452020202020202
P13500	0.2676767676767677
P22362	0.049873737373737376
Q99616	0.056818181818181816
Q14532	0.006313131313131313
Q92830	0.19128787878787878
P54802	0.015782828282828284
Q9P2A4	0.020202020202020204
P02452	0.17929292929292928
Q9P0M9	0.17992424242424243
Q96AG4	0.010101010101010102
Q9UQL6	0.10606060606060606
P51452	0.019570707070707072
Q06432	0.05555555555555555
Q16534	0.017676767676767676
Q15768	0.043560606060606064
Q9HD47	0.01893939393939394
P35243	0.05555555555555555
P12882	0.056818181818181816
P04004	0.13573232323232323
Q13829	0.03409090909090909
Q5BJF2	0.008207070707070708
O15353	0.017045454545454544
P28907	0.15467171717171718
P21815	0.05303030303030303
P28838	0.04419191919191919
P80162	0.0422979797979798
Q6IE81	0.015151515151515152
P43652	0.02335858585858586
Q99453	0.020202020202020204
P30968	0.03409090909090909
Q9H720	0.0031565656565656565
P49888	0.03598484848484849
Q99954	0.0012626262626262627
P10720	0.046085858585858584
P19838	0.3648989898989899
P60568	0.30113636363636365
O76024	0.03977272727272727
Q9NY12	0.08396464646464646
Q14331	0.03409090909090909
Q7Z7G1	0.004419191919191919
A5PLN7	0.004419191919191919
P27701	0.03787878787878788
P17947	0.14962121212121213
P53634	0.054924242424242424
O75312	0.028409090909090908
O95727	0.017676767676767676
Q9Y2E6	0.010732323232323232
Q9H1C4	0.017676767676767676
Q9BZE2	0.05113636363636364
P24385	0.31502525252525254
Q9H6F5	0.007575757575757576
Q9UMS4	0.14835858585858586
Q9BVC6	0.028409090909090908
Q96RD7	0.028409090909090908
P02656	0.08775252525252525
Q13651	0.1111111111111111
Q6P9A2	0.003787878787878788
O00330	0.06376262626262626
Q8IY34	0.003787878787878788
Q13296	0.007575757575757576
Q96PD7	0.06376262626262626
O00193	0.007575757575757576
P16989	0.023989898989898988
Q00325	0.049873737373737376
Q9NW08	0.19570707070707072
Q07108	0.125
Q9UKN5	0.006944444444444444
Q92478	0.008838383838383838
Q14242	0.05744949494949495
P78348	0.00946969696969697
P14920	0.043560606060606064
Q9H3F6	0.032196969696969696
Q14165	0.015782828282828284
Q03426	0.041666666666666664
Q9H175	0.0031565656565656565
Q9NPF7	0.05555555555555555
Q6XYQ8	0.006944444444444444
O15528	0.039141414141414144
P23409	0.039141414141414144
P13349	0.03535353535353535
P08151	0.10164141414141414
Q9ULR3	0.007575757575757576
P09960	0.017045454545454544
P41970	0.0012626262626262627
Q969R8	0.030303030303030304
Q16378	0.006944444444444444
Q9NR21	0.007575757575757576
O15145	0.04861111111111111
P10767	0.12310606060606061
P10916	0.0928030303030303
Q96B01	0.10606060606060606
O75969	0.015782828282828284
O60519	0.003787878787878788
P46527	0.13952020202020202
Q9NZD1	0.004419191919191919
P36941	0.041035353535353536
Q6N063	0.005681818181818182
Q9Y6K5	0.05555555555555555
P08493	0.025252525252525252
P52566	0.02335858585858586
Q9H628	0.001893939393939394
Q9ULW2	0.027777777777777776
Q9NPH9	0.027146464646464648
P01579	0.43876262626262624
P57740	0.07954545454545454
Q9NZN8	0.05113636363636364
Q13601	0.1773989898989899
Q4U2R6	0.07954545454545454
Q8NEB7	0.015151515151515152
P16520	0.20959595959595959
Q8WUD6	0.045454545454545456
P45974	0.06818181818181818
P60174	0.1830808080808081
Q99622	0.007575757575757576
P41238	0.020202020202020204
Q9H9S0	0.17613636363636365
Q9Y3E0	0.022095959595959596
Q8NFW8	0.007575757575757576
Q9Y5Z7	0.032196969696969696
Q9UMR7	0.027777777777777776
Q9GZX7	0.0707070707070707
Q15286	0.039141414141414144
P12074	0.09217171717171717
Q13242	0.0946969696969697
Q9NVK5	0.025252525252525252
Q12918	0.07954545454545454
Q6PHW0	0.025883838383838384
Q5TD94	0.03977272727272727
Q96IZ2	0.004419191919191919
Q9Y294	0.07891414141414141
Q9NQE9	0.004419191919191919
Q9BZM6	0.022727272727272728
Q53GD3	0.003787878787878788
Q9UKT4	0.11237373737373738
Q9HB96	0.21401515151515152
O00294	0.0422979797979798
Q16539	0.2152777777777778
Q15208	0.022095959595959596
P06340	0.019570707070707072
Q9NPB0	0.004419191919191919
P40123	0.022727272727272728
Q9BZJ6	0.0025252525252525255
P80108	0.010732323232323232
Q9NPJ3	0.019570707070707072
P25398	0.24368686868686867
Q9NPZ5	0.029671717171717172
O75496	0.0625
O60493	0.027146464646464648
O43167	0.0031565656565656565
Q92562	0.03409090909090909
Q86WB7	0.008838383838383838
Q5T5N4	0.004419191919191919
Q99750	0.00946969696969697
Q13895	0.19823232323232323
P20226	0.2518939393939394
Q9UMX6	0.043560606060606064
P23942	0.05808080808080808
O43598	0.0006313131313131314
Q96KP1	0.05555555555555555
Q9NV96	0.012626262626262626
Q9NQE7	0.005050505050505051
Q16819	0.013257575757575758
P42285	0.2159090909090909
P61371	0.08838383838383838
Q99884	0.0012626262626262627
Q9BQG2	0.03977272727272727
Q99075	0.10164141414141414
P28300	0.1029040404040404
P49863	0.050505050505050504
Q9ULB4	0.03156565656565657
P09486	0.06944444444444445
O96004	0.004419191919191919
Q9Y5E6	0.004419191919191919
Q9Y5E4	0.0025252525252525255
Q9Y5E3	0.0025252525252525255
Q9Y5E2	0.001893939393939394
Q9Y5E8	0.001893939393939394
Q9NWX6	0.004419191919191919
P29460	0.047979797979797977
Q99614	0.011363636363636364
Q9UIQ6	0.028409090909090908
Q9BYV1	0.052398989898989896
P05112	0.2702020202020202
P05113	0.1553030303030303
Q92187	0.004419191919191919
Q9NPG4	0.0025252525252525255
P63208	0.2342171717171717
O75694	0.07323232323232323
P04150	0.1351010101010101
Q8NC54	0.0006313131313131314
P36406	0.030934343434343436
P54136	0.09090909090909091
P47902	0.010732323232323232
Q12981	0.07449494949494949
